seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
29402,2021,4864,Mason Jones,,SG,22.0,1,NBA,PHI,6,0.0,27.0,6.7,12.0,0.556,1.3,2.7,0.5,5.3,9.3,0.571,6.7,9.3,0.714,4.0,1.3,5.3,4.0,1.3,0.0,1.3,2.7,21.3
29403,2021,4180,Mason Plumlee,,C,30.0,8,NBA,DET,56,56.0,1499.0,5.6,9.2,0.614,0.0,0.2,0.0,5.6,9.0,0.626,2.7,4.1,0.669,3.5,9.0,12.5,4.9,1.0,1.2,2.5,4.5,14.0
29404,2021,4760,Matisse Thybulle,,SG,23.0,2,NBA,PHI,65,8.0,1298.0,2.8,6.7,0.42,1.2,4.0,0.301,1.6,2.8,0.59,0.2,0.5,0.444,0.8,2.6,3.4,1.7,2.9,2.0,0.9,3.5,7.1
29405,2021,4762,Matt Thomas,,SG,26.0,2,NBA,TOT,45,0.0,326.0,5.5,14.0,0.394,3.0,8.8,0.338,2.5,5.2,0.489,1.3,1.5,0.857,0.8,4.1,4.9,2.1,0.4,0.0,1.5,2.0,15.3
29406,2021,4762,Matt Thomas,,SG,26.0,2,NBA,TOR,26,0.0,192.0,4.5,11.6,0.387,3.2,7.7,0.415,1.3,3.9,0.333,1.1,1.3,0.857,0.6,3.4,3.9,1.7,0.4,0.0,1.1,1.9,13.3
29407,2021,4762,Matt Thomas,,SG,26.0,2,NBA,UTA,19,0.0,134.0,7.0,17.5,0.4,2.7,10.5,0.256,4.3,7.0,0.615,1.6,1.9,0.857,1.1,5.1,6.2,2.7,0.5,0.0,2.1,2.1,18.3
29408,2021,4181,Matthew Dellavedova,,PG,30.0,8,NBA,CLE,13,1.0,224.0,2.3,9.0,0.25,0.6,4.0,0.16,1.6,5.0,0.323,0.6,0.6,1.0,1.0,2.9,3.9,9.3,0.6,0.2,1.0,3.4,5.8
29409,2021,4115,Maurice Harkless,,PF-SF,27.0,9,NBA,TOT,37,23.0,772.0,3.2,7.7,0.418,1.1,3.9,0.274,2.1,3.8,0.568,1.5,2.0,0.767,0.6,3.5,4.2,2.1,1.4,0.9,1.0,4.0,9.0
29410,2021,4115,Maurice Harkless,,SF,27.0,9,NBA,MIA,11,3.0,124.0,1.5,3.8,0.385,1.5,3.2,0.455,0.0,0.6,0.0,0.0,0.6,0.0,0.6,3.2,3.8,2.0,0.6,1.2,0.9,4.1,4.4
29411,2021,4115,Maurice Harkless,,PF,27.0,9,NBA,SAC,26,20.0,648.0,3.6,8.4,0.421,1.0,4.1,0.247,2.6,4.4,0.582,1.8,2.3,0.805,0.6,3.6,4.2,2.1,1.6,0.9,1.1,4.0,9.9
29412,2021,4763,Max Strus,,SF,24.0,2,NBA,MIA,39,0.0,507.0,6.0,13.3,0.455,3.6,10.5,0.338,2.5,2.8,0.897,1.1,1.7,0.667,0.4,2.6,2.9,1.7,0.8,0.1,0.6,3.1,16.8
29413,2021,4547,Maxi Kleber,,PF,29.0,4,NBA,DAL,50,40.0,1341.0,3.1,7.4,0.422,2.3,5.7,0.41,0.8,1.7,0.46,0.9,1.0,0.919,1.3,5.7,7.0,1.8,0.6,0.9,0.8,2.8,9.5
29414,2021,4116,Meyers Leonard,,C,28.0,9,NBA,MIA,3,2.0,29.0,3.7,8.7,0.429,3.7,8.7,0.429,0.0,0.0,,1.2,2.5,0.5,0.0,8.7,8.7,2.5,0.0,0.0,2.5,6.2,12.4
29415,2021,4764,Mfiondu Kabengele,,PF,23.0,2,NBA,TOT,39,0.0,280.0,4.2,11.4,0.371,1.7,6.4,0.26,2.6,5.0,0.513,2.1,2.6,0.8,1.5,6.2,7.7,2.2,1.0,1.7,1.9,4.6,12.2
29416,2021,4764,Mfiondu Kabengele,,PF,23.0,2,NBA,LAC,23,0.0,94.0,3.4,12.3,0.281,1.5,6.9,0.222,1.9,5.4,0.357,1.9,2.3,0.833,0.4,5.0,5.4,1.9,0.8,1.1,2.3,6.9,10.3
29417,2021,4764,Mfiondu Kabengele,,PF,23.0,2,NBA,CLE,16,0.0,186.0,4.6,11.0,0.421,1.7,6.2,0.281,2.9,4.8,0.6,2.1,2.7,0.786,2.1,6.8,8.9,2.3,1.2,1.9,1.7,3.5,13.2
29418,2021,4182,Michael Carter-Williams,,SG,29.0,8,NBA,ORL,31,25.0,800.0,4.7,12.2,0.389,0.7,2.7,0.246,4.1,9.4,0.431,2.2,3.6,0.613,1.8,4.5,6.3,5.8,1.1,0.8,3.1,3.6,12.3
29419,2021,4766,Michael Porter Jr.,,SF,22.0,2,NBA,DEN,61,54.0,1912.0,8.3,15.4,0.542,3.2,7.2,0.445,5.1,8.2,0.628,2.0,2.5,0.791,1.7,6.7,8.4,1.3,0.8,1.0,1.4,2.4,21.9
29420,2021,4658,Mikal Bridges,,SF,24.0,3,NBA,PHO,72,72.0,2348.0,5.6,10.3,0.543,2.1,4.8,0.425,3.5,5.4,0.647,1.7,2.0,0.84,1.2,3.6,4.7,2.3,1.2,1.0,0.9,1.8,14.9
29421,2021,3779,Mike Conley,,PG,33.0,14,NBA,UTA,51,51.0,1498.0,6.8,15.4,0.444,3.3,8.1,0.412,3.5,7.3,0.479,2.9,3.4,0.852,0.9,3.4,4.3,7.3,1.7,0.2,2.4,2.4,19.9
29422,2021,4548,Mike James,1990.0,PG,30.0,2,NBA,BRK,13,1.0,236.0,5.2,14.0,0.37,1.7,4.7,0.355,3.5,9.3,0.377,3.2,4.1,0.778,0.5,4.4,4.9,8.2,0.9,0.2,3.1,1.5,15.3
29423,2021,4183,Mike Muscala,,C,29.0,8,NBA,OKC,35,0.0,645.0,6.6,14.9,0.446,3.8,10.3,0.37,2.8,4.6,0.614,1.8,2.0,0.917,1.1,6.3,7.4,1.6,0.4,0.6,1.2,3.0,18.9
29424,2021,4118,Mike Scott,,PF,32.0,9,NBA,PHI,51,12.0,852.0,3.2,8.9,0.36,2.2,6.5,0.342,1.0,2.4,0.411,0.3,0.5,0.667,0.5,4.6,5.1,1.7,1.0,0.6,0.8,3.0,9.0
29425,2021,4659,Miles Bridges,,PF,22.0,3,NBA,CHO,66,19.0,1932.0,5.8,11.6,0.503,2.2,5.4,0.4,3.7,6.2,0.593,1.8,2.1,0.867,1.5,5.9,7.4,2.7,0.8,1.0,2.0,2.7,15.7
29426,2021,4661,Mitchell Robinson,,C,22.0,3,NBA,NYK,31,29.0,853.0,4.9,7.4,0.653,0.0,0.0,,4.9,7.4,0.653,1.1,2.2,0.491,4.8,5.9,10.6,0.7,1.5,1.9,1.1,3.6,10.8
29427,2021,4767,Miye Oni,,SG,23.0,2,NBA,UTA,54,0.0,519.0,2.4,6.9,0.354,2.1,6.1,0.341,0.3,0.8,0.455,0.3,0.4,0.833,1.6,4.2,5.8,1.9,0.8,0.6,1.1,4.2,7.3
29428,2021,4662,Mo Bamba,,C,22.0,3,NBA,ORL,46,5.0,725.0,7.1,14.9,0.472,1.9,5.9,0.322,5.2,9.1,0.568,2.2,3.3,0.682,3.8,9.4,13.2,1.7,0.7,2.9,1.8,4.3,18.2
29429,2021,4551,Monte Morris,,PG,25.0,4,NBA,DEN,47,13.0,1196.0,5.6,11.6,0.481,1.5,4.0,0.381,4.1,7.6,0.534,1.7,2.2,0.795,0.3,2.6,2.9,4.5,1.0,0.4,1.0,1.4,14.5
29430,2021,4349,Montrezl Harrell,,C,27.0,6,NBA,LAL,69,1.0,1580.0,8.5,13.7,0.622,0.0,0.2,0.0,8.5,13.5,0.632,4.1,5.8,0.707,3.6,6.2,9.8,1.7,1.0,1.1,1.7,2.9,21.2
29431,2021,4663,Moritz Wagner,,C,23.0,3,NBA,TOT,45,24.0,722.0,5.2,11.4,0.454,1.5,4.5,0.341,3.6,6.9,0.529,3.5,4.3,0.816,1.3,5.9,7.3,2.5,1.3,0.9,2.1,5.4,15.5
29432,2021,4663,Moritz Wagner,,C,23.0,3,NBA,WAS,25,13.0,375.0,6.0,11.7,0.508,1.2,4.0,0.31,4.7,7.7,0.613,3.9,5.0,0.788,1.2,5.8,7.0,3.1,2.1,0.8,2.0,6.0,17.1
29433,2021,4663,Moritz Wagner,,C,23.0,3,NBA,BOS,9,1.0,61.0,2.4,8.3,0.286,1.2,3.5,0.333,1.2,4.7,0.25,0.6,1.2,0.5,1.8,9.4,11.2,3.5,0.0,0.6,5.3,5.9,6.5
29434,2021,4663,Moritz Wagner,,C,23.0,3,NBA,ORL,11,10.0,286.0,4.8,11.7,0.409,2.0,5.4,0.372,2.8,6.3,0.44,3.7,4.2,0.879,1.4,5.4,6.8,1.5,0.5,1.1,1.6,4.5,15.2
29435,2021,4768,Moses Brown,,C,21.0,2,NBA,OKC,43,32.0,920.0,5.7,10.5,0.545,0.0,0.0,,5.7,10.5,0.545,3.1,4.9,0.619,6.0,9.0,15.0,0.4,1.2,1.8,1.7,3.6,14.5
29436,2021,4769,Mychal Mulder,,PG,26.0,2,NBA,GSW,60,6.0,766.0,5.6,12.5,0.449,4.0,10.1,0.397,1.6,2.4,0.667,0.7,1.0,0.636,0.4,2.4,2.8,1.2,0.6,0.6,0.8,2.6,15.8
29437,2021,4350,Myles Turner,,C,24.0,6,NBA,IND,47,47.0,1455.0,5.1,10.7,0.477,1.7,5.1,0.335,3.4,5.6,0.606,2.7,3.5,0.782,1.6,6.0,7.6,1.2,1.0,3.9,1.7,4.1,14.6
29438,2021,4865,Naji Marshall,,SF,23.0,1,NBA,NOP,32,10.0,700.0,4.2,10.7,0.392,1.5,4.3,0.349,2.7,6.5,0.421,2.7,3.9,0.707,0.8,6.8,7.6,4.5,1.3,0.5,2.0,3.0,12.7
29439,2021,4770,Nassir Little,,PF,20.0,2,NBA,POR,48,2.0,640.0,4.4,9.4,0.467,1.6,4.5,0.35,2.8,4.9,0.575,2.0,2.5,0.8,1.8,5.4,7.2,1.3,0.3,0.7,1.0,2.9,12.4
29440,2021,4866,Nate Darling,,SG,22.0,1,NBA,CHO,7,0.0,26.0,2.8,9.7,0.286,2.8,9.7,0.286,0.0,0.0,,4.2,4.2,1.0,1.4,0.0,1.4,1.4,0.0,1.4,1.4,1.4,12.5
29441,2021,4867,Nate Hinton,,SG,21.0,1,NBA,DAL,21,0.0,93.0,5.8,16.3,0.357,1.5,7.4,0.211,4.3,8.9,0.478,2.7,3.9,0.7,0.4,3.1,3.5,3.1,2.7,0.8,1.9,3.1,15.9
29442,2021,4868,Nathan Knight,,PF,23.0,1,NBA,ATL,33,0.0,279.0,4.8,12.9,0.37,0.8,4.3,0.182,4.0,8.6,0.463,5.7,7.1,0.8,3.5,5.8,9.3,1.0,1.2,1.3,1.9,2.8,16.0
29443,2021,4771,Naz Reid,,C,21.0,2,NBA,MIN,70,15.0,1347.0,8.1,15.5,0.523,1.6,4.7,0.351,6.5,10.9,0.597,3.1,4.4,0.693,2.2,6.4,8.6,1.9,0.9,2.0,1.8,4.8,21.0
29444,2021,4351,Nemanja Bjelica,,PF,32.0,6,NBA,TOT,37,3.0,595.0,5.4,11.9,0.454,1.6,5.1,0.318,3.8,6.7,0.559,2.2,3.1,0.725,1.8,5.9,7.7,4.2,0.9,0.3,2.0,4.1,14.6
29445,2021,4351,Nemanja Bjelica,,PF,32.0,6,NBA,SAC,26,1.0,439.0,5.7,12.3,0.46,1.4,4.8,0.293,4.3,7.5,0.565,2.6,3.4,0.762,2.0,6.2,8.2,4.0,0.7,0.2,2.3,3.9,15.3
29446,2021,4351,Nemanja Bjelica,,PF,32.0,6,NBA,MIA,11,2.0,156.0,4.6,10.6,0.435,2.3,6.2,0.37,2.3,4.4,0.526,1.2,2.1,0.556,1.2,5.1,6.2,4.6,1.6,0.7,1.2,4.6,12.7
29447,2021,4278,Nerlens Noel,,C,26.0,7,NBA,NYK,64,41.0,1547.0,3.2,5.2,0.614,0.0,0.1,0.0,3.2,5.1,0.623,1.2,1.6,0.714,3.3,6.2,9.5,1.1,1.6,3.3,1.5,4.1,7.5
29448,2021,4772,Nic Claxton,,C,21.0,2,NBA,BRK,32,1.0,594.0,5.5,8.8,0.621,0.1,0.3,0.2,5.4,8.5,0.636,1.9,3.9,0.484,2.6,7.5,10.1,1.7,1.4,2.4,1.1,4.1,12.8
29449,2021,4869,Nick Richards,,PF,23.0,1,NBA,CHO,18,0.0,63.0,2.3,5.1,0.444,0.0,0.6,0.0,2.3,4.6,0.5,4.0,6.3,0.636,2.3,4.0,6.3,1.1,0.0,0.0,1.7,4.0,8.6
29450,2021,4773,Nickeil Alexander-Walker,,SG,22.0,2,NBA,NOP,46,13.0,1007.0,6.9,16.4,0.419,2.7,7.8,0.347,4.1,8.5,0.485,1.7,2.4,0.727,0.5,4.7,5.1,3.6,1.7,0.8,2.5,3.1,18.2
29451,2021,4870,Nico Mannion,,PG,19.0,1,NBA,GSW,30,1.0,364.0,3.9,11.3,0.342,2.2,5.9,0.367,1.7,5.3,0.315,2.3,2.8,0.821,0.6,4.0,4.5,6.9,1.6,0.1,3.1,2.9,12.2
29452,2021,3841,Nicolas Batum,,SF,32.0,13,NBA,LAC,67,38.0,1835.0,3.7,8.1,0.464,2.2,5.3,0.404,1.6,2.7,0.579,0.9,1.1,0.828,1.0,5.2,6.2,2.9,1.4,0.7,1.0,2.0,10.6
29453,2021,4774,Nicolò Melli,,PF,30.0,2,NBA,TOT,45,4.0,566.0,2.9,9.0,0.326,1.5,5.4,0.271,1.5,3.6,0.411,1.2,1.6,0.76,1.8,5.9,7.8,2.8,0.9,0.2,0.8,3.7,8.5
29454,2021,4774,Nicolò Melli,,PF,30.0,2,NBA,NOP,22,0.0,241.0,2.2,8.8,0.254,1.0,5.5,0.189,1.2,3.3,0.364,0.9,1.0,0.857,1.8,6.7,8.5,3.7,1.3,0.1,1.0,4.2,6.4
29455,2021,4774,Nicolò Melli,,PF,30.0,2,NBA,DAL,23,4.0,325.0,3.4,9.1,0.378,1.8,5.3,0.333,1.7,3.8,0.441,1.4,2.0,0.722,1.9,5.3,7.2,2.1,0.6,0.2,0.6,3.3,10.1
29456,2021,4352,Nikola Jokić,,C,25.0,6,NBA,DEN,72,72.0,2488.0,10.6,18.7,0.566,1.3,3.4,0.388,9.3,15.3,0.606,4.9,5.7,0.868,3.0,8.3,11.3,8.7,1.4,0.7,3.2,2.8,27.5
29457,2021,4047,Nikola Vučević,,C,30.0,10,NBA,TOT,70,70.0,2348.0,10.2,21.4,0.477,2.7,6.7,0.4,7.5,14.7,0.513,2.0,2.4,0.84,2.2,10.3,12.5,4.1,1.0,0.7,1.9,2.1,25.1
29458,2021,4047,Nikola Vučević,,C,30.0,10,NBA,ORL,44,44.0,1500.0,10.5,21.8,0.48,2.8,6.9,0.406,7.7,14.9,0.515,2.2,2.6,0.827,2.1,10.3,12.4,4.0,1.0,0.7,2.0,1.9,25.9
29459,2021,4047,Nikola Vučević,,C,30.0,10,NBA,CHI,26,26.0,848.0,9.8,20.7,0.471,2.5,6.5,0.388,7.3,14.3,0.509,1.7,2.0,0.87,2.5,10.2,12.7,4.3,1.0,0.8,1.8,2.5,23.7
29460,2021,4282,Noah Vonleh,,PF,25.0,7,NBA,BRK,4,0.0,11.0,0.0,9.8,0.0,0.0,6.5,0.0,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,3.3,3.3,0.0,0.0,6.5,6.5,0.0
29461,2021,4353,Norman Powell,,SG-SF,27.0,6,NBA,TOT,69,58.0,2205.0,7.2,15.0,0.477,2.8,6.8,0.411,4.4,8.2,0.532,3.9,4.4,0.871,0.7,2.8,3.5,2.1,1.3,0.3,1.9,2.6,20.9
29462,2021,4353,Norman Powell,,SG,27.0,6,NBA,TOR,42,31.0,1277.0,7.9,16.0,0.498,3.3,7.6,0.439,4.6,8.4,0.552,4.0,4.6,0.865,0.5,3.0,3.6,2.2,1.3,0.2,2.2,2.8,23.2
29463,2021,4353,Norman Powell,,SF,27.0,6,NBA,POR,27,27.0,928.0,6.1,13.7,0.443,2.1,5.7,0.361,4.0,8.0,0.502,3.7,4.2,0.88,0.9,2.6,3.5,2.0,1.4,0.4,1.6,2.4,17.8
29464,2021,4776,Norvel Pelle,,C,27.0,2,NBA,TOT,13,0.0,84.0,3.4,6.4,0.533,0.0,0.0,,3.4,6.4,0.533,1.7,2.6,0.667,2.6,5.6,8.1,0.9,0.4,3.9,1.3,6.0,8.6
29465,2021,4776,Norvel Pelle,,C,27.0,2,NBA,BRK,3,0.0,28.0,3.9,9.0,0.429,0.0,0.0,,3.9,9.0,0.429,0.0,0.0,,3.9,5.1,9.0,0.0,0.0,3.9,3.9,11.6,7.7
29466,2021,4776,Norvel Pelle,,C,27.0,2,NBA,SAC,1,0.0,4.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,27.0,36.0,0.75,9.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,27.0
29467,2021,4776,Norvel Pelle,,C,27.0,2,NBA,NYK,9,0.0,52.0,3.5,4.8,0.714,0.0,0.0,,3.5,4.8,0.714,0.7,1.4,0.5,1.4,6.2,7.6,0.7,0.7,4.2,0.0,2.8,7.6
29469,2021,4555,OG Anunoby,,SF,23.0,4,NBA,TOR,43,43.0,1433.0,6.3,13.0,0.48,2.6,6.6,0.398,3.6,6.5,0.562,2.0,2.6,0.784,1.4,4.6,6.0,2.4,1.7,0.8,1.9,2.9,17.1
29468,2021,4871,Obi Toppin,,PF,22.0,1,NBA,NYK,62,0.0,683.0,5.5,11.0,0.498,1.4,4.5,0.306,4.1,6.5,0.629,1.0,1.4,0.731,1.4,5.9,7.3,1.5,0.9,0.8,1.2,2.9,13.3
29470,2021,4872,Onyeka Okongwu,,C,20.0,1,NBA,ATL,50,4.0,601.0,5.8,8.9,0.644,0.0,0.2,0.0,5.8,8.7,0.658,2.2,3.4,0.632,3.7,6.0,9.8,1.1,1.4,2.0,1.7,6.0,13.7
29471,2021,4777,Oshae Brissett,,SF,22.0,2,NBA,IND,21,16.0,519.0,5.1,10.5,0.483,2.3,5.4,0.423,2.8,5.1,0.548,3.5,4.5,0.769,2.0,6.0,8.0,1.2,1.3,1.4,0.7,2.2,15.9
29472,2021,4189,Otto Porter Jr.,,SF-PF,27.0,8,NBA,TOT,28,6.0,606.0,5.8,13.5,0.432,2.3,6.2,0.375,3.5,7.3,0.48,2.1,2.5,0.857,1.7,7.4,9.0,3.3,1.0,0.2,1.5,2.4,16.1
29473,2021,4189,Otto Porter Jr.,,SF,27.0,8,NBA,CHI,25,6.0,540.0,5.9,13.5,0.441,2.5,6.3,0.4,3.4,7.1,0.477,2.1,2.5,0.838,1.9,7.3,9.2,3.3,0.8,0.3,1.7,2.5,16.5
29474,2021,4189,Otto Porter Jr.,,PF,27.0,8,NBA,ORL,3,0.0,66.0,4.9,13.6,0.36,0.5,4.9,0.111,4.4,8.7,0.5,2.7,2.7,1.0,0.0,7.6,7.6,2.7,2.2,0.0,0.0,2.2,13.1
29475,2021,3698,P.J. Tucker,,PF,35.0,10,NBA,TOT,52,33.0,1356.0,1.8,4.7,0.373,1.1,3.2,0.336,0.7,1.5,0.448,0.6,0.7,0.75,1.4,4.1,5.4,1.6,1.0,0.5,1.1,3.3,5.1
29476,2021,3698,P.J. Tucker,,PF,35.0,10,NBA,HOU,32,32.0,959.0,1.8,4.9,0.366,1.0,3.2,0.314,0.8,1.7,0.467,0.7,0.9,0.783,1.2,4.3,5.6,1.7,1.1,0.7,1.2,3.4,5.3
29477,2021,3698,P.J. Tucker,,PF,35.0,10,NBA,MIL,20,1.0,397.0,1.6,4.2,0.391,1.2,3.0,0.394,0.5,1.2,0.385,0.3,0.5,0.6,1.6,3.4,5.1,1.5,0.9,0.2,0.6,3.1,4.7
29478,2021,4778,P.J. Washington,,PF,22.0,2,NBA,CHO,64,61.0,1954.0,5.6,12.6,0.44,2.1,5.3,0.386,3.5,7.3,0.48,2.0,2.7,0.745,1.7,6.0,7.7,3.0,1.3,1.5,2.4,3.2,15.2
29491,2021,4557,PJ Dozier,,SG,24.0,4,NBA,DEN,50,6.0,1088.0,4.9,11.7,0.417,1.6,4.9,0.315,3.3,6.8,0.49,1.4,2.2,0.636,1.2,4.9,6.0,3.0,1.0,0.7,1.5,2.8,12.7
29479,2021,4437,Pascal Siakam,,PF,26.0,5,NBA,TOR,56,56.0,2006.0,7.8,17.2,0.455,1.3,4.4,0.297,6.5,12.8,0.509,4.5,5.4,0.827,1.7,5.6,7.3,4.5,1.1,0.7,2.3,3.1,21.5
29480,2021,4354,Pat Connaughton,,SG,28.0,6,NBA,MIL,69,4.0,1575.0,3.8,8.8,0.434,2.3,6.2,0.371,1.5,2.6,0.583,0.7,0.9,0.775,1.4,6.1,7.6,1.9,1.1,0.5,0.8,2.3,10.7
29481,2021,4124,Patrick Beverley,,PG,32.0,9,NBA,LAC,37,34.0,832.0,4.0,9.5,0.423,2.4,6.1,0.397,1.6,3.4,0.468,1.6,1.9,0.8,1.3,3.9,5.1,3.3,1.3,1.2,1.5,4.7,12.0
29482,2021,4439,Patrick McCaw,,SF,25.0,5,NBA,TOR,5,0.0,33.0,1.1,1.1,1.0,0.0,0.0,,1.1,1.1,1.0,3.3,3.3,1.0,1.1,2.2,3.3,4.4,2.2,0.0,0.0,6.5,5.5
29483,2021,3968,Patrick Patterson,,PF,31.0,11,NBA,LAC,38,5.0,582.0,4.5,10.2,0.436,2.5,6.9,0.357,2.0,3.3,0.604,0.8,1.1,0.765,1.2,3.5,4.6,1.8,0.9,0.5,0.7,2.8,12.2
29484,2021,4873,Patrick Williams,,PF,19.0,1,NBA,CHI,71,71.0,1983.0,4.6,9.6,0.483,1.0,2.5,0.391,3.6,7.1,0.515,1.7,2.3,0.728,1.2,4.7,5.9,1.8,1.2,0.8,1.8,2.3,11.9
29485,2021,3898,Patty Mills,,PG,32.0,12,NBA,SAS,68,1.0,1685.0,5.4,13.1,0.412,3.4,9.2,0.375,1.9,3.9,0.5,1.5,1.7,0.91,0.4,2.1,2.5,3.5,0.9,0.1,1.4,1.7,15.7
29486,2021,3969,Paul George,,SF,30.0,11,NBA,LAC,54,54.0,1821.0,8.8,18.8,0.467,3.4,8.2,0.411,5.4,10.6,0.51,3.9,4.5,0.868,0.9,6.2,7.1,5.5,1.2,0.5,3.5,2.6,24.9
29487,2021,3701,Paul Millsap,,PF,35.0,15,NBA,DEN,56,36.0,1162.0,5.9,12.4,0.476,1.5,4.4,0.343,4.4,8.0,0.55,2.2,3.0,0.724,2.4,5.8,8.1,3.0,1.6,1.1,1.6,3.4,15.6
29488,2021,4874,Paul Reed,,PF,21.0,1,NBA,PHI,26,0.0,177.0,8.5,15.9,0.538,0.0,1.2,0.0,8.5,14.6,0.583,0.8,1.6,0.5,6.1,6.3,12.4,2.4,2.0,2.6,2.4,5.9,17.9
29489,2021,4779,Paul Watson,,SF,26.0,2,NBA,TOR,27,2.0,297.0,4.6,9.9,0.463,3.6,7.8,0.469,1.0,2.2,0.444,0.6,1.0,0.625,0.5,5.0,5.5,2.1,0.7,0.4,1.1,4.4,13.5
29490,2021,4875,Payton Pritchard,,SG,23.0,1,NBA,BOS,66,4.0,1268.0,5.2,11.9,0.44,2.9,7.0,0.411,2.3,4.8,0.482,1.1,1.3,0.889,0.9,3.5,4.5,3.4,1.1,0.3,1.5,3.0,14.5
29492,2021,4876,Precious Achiuwa,,PF,21.0,1,NBA,MIA,61,4.0,737.0,6.1,11.1,0.544,0.0,0.0,0.0,6.1,11.1,0.546,2.7,5.4,0.509,3.6,6.6,10.2,1.4,1.0,1.4,2.1,4.4,14.8
29493,2021,4442,Quinn Cook,,PG,27.0,5,NBA,TOT,23,0.0,157.0,6.6,15.6,0.426,2.5,6.0,0.423,4.1,9.6,0.429,1.6,1.8,0.875,0.5,3.4,3.9,4.1,0.9,0.2,1.6,2.3,17.4
29494,2021,4442,Quinn Cook,,PG,27.0,5,NBA,LAL,16,0.0,62.0,7.0,15.1,0.462,2.9,7.5,0.385,4.1,7.5,0.538,2.3,2.9,0.8,0.0,2.9,2.9,2.9,0.6,0.6,1.7,1.2,19.2
29495,2021,4442,Quinn Cook,,PG,27.0,5,NBA,CLE,7,0.0,95.0,6.4,15.9,0.405,2.3,4.9,0.462,4.2,11.0,0.379,1.1,1.1,1.0,0.8,3.8,4.5,4.9,1.1,0.0,1.5,3.0,16.3
29496,2021,4780,Quinndary Weatherspoon,,SG,24.0,2,NBA,SAS,20,0.0,121.0,4.8,10.4,0.457,0.3,1.8,0.167,4.5,8.6,0.517,3.9,4.8,0.813,0.9,2.4,3.3,2.4,2.4,0.6,3.0,5.4,13.7
29497,2021,4877,R.J. Hampton,,SG-PG,19.0,1,NBA,TOT,51,1.0,888.0,5.5,12.7,0.435,1.1,3.5,0.31,4.4,9.2,0.482,2.2,3.3,0.671,1.2,6.1,7.3,3.5,0.9,0.4,2.1,2.5,14.4
29498,2021,4877,R.J. Hampton,,PG,19.0,1,NBA,DEN,25,0.0,233.0,3.9,9.3,0.417,0.8,2.8,0.278,3.1,6.5,0.476,1.4,1.9,0.75,1.5,6.2,7.7,2.2,0.8,0.3,1.7,3.4,9.9
29499,2021,4877,R.J. Hampton,,SG,19.0,1,NBA,ORL,26,1.0,655.0,6.1,13.9,0.439,1.2,3.8,0.319,4.9,10.1,0.484,2.5,3.8,0.657,1.0,6.0,7.1,4.0,0.9,0.4,2.3,2.1,15.9
29511,2021,4782,RJ Barrett,,SG,20.0,2,NBA,NYK,72,72.0,2511.0,6.7,15.2,0.441,1.8,4.4,0.401,4.9,10.8,0.457,3.0,4.0,0.746,1.0,5.0,5.9,3.1,0.8,0.3,2.0,2.7,18.1
29500,2021,3704,Rajon Rondo,,PG,34.0,15,NBA,TOT,45,3.0,770.0,4.4,10.1,0.442,1.7,4.2,0.404,2.8,5.9,0.468,0.7,0.8,0.941,0.8,4.3,5.1,9.3,1.7,0.2,3.7,2.5,11.3
29501,2021,3704,Rajon Rondo,,PG,34.0,15,NBA,ATL,27,2.0,402.0,3.9,9.9,0.4,1.5,4.0,0.378,2.4,5.8,0.415,0.1,0.2,0.5,0.4,4.6,4.9,8.5,1.7,0.2,3.5,2.2,9.5
29502,2021,3704,Rajon Rondo,,PG,34.0,15,NBA,LAC,18,1.0,368.0,5.0,10.3,0.486,1.9,4.3,0.432,3.1,6.0,0.525,1.5,1.5,1.0,1.4,4.0,5.4,10.2,1.8,0.2,3.9,2.7,13.3
29503,2021,4358,Raul Neto,,PG,28.0,6,NBA,WAS,64,22.0,1403.0,5.4,11.5,0.468,1.6,4.2,0.39,3.7,7.3,0.512,1.9,2.2,0.882,0.7,3.3,4.0,3.7,1.9,0.2,1.4,2.8,14.3
29504,2021,4666,Ray Spalding,,C,23.0,2,NBA,HOU,2,0.0,19.0,3.8,7.6,0.5,0.0,1.9,0.0,3.8,5.7,0.667,0.0,3.8,0.0,3.8,3.8,7.6,0.0,0.0,3.8,5.7,5.7,7.6
29505,2021,4781,Rayjon Tucker,,PG,23.0,2,NBA,PHI,14,0.0,68.0,4.8,9.5,0.5,1.1,3.7,0.286,3.7,5.8,0.636,7.4,10.1,0.737,0.5,5.3,5.8,3.2,1.1,0.0,2.1,4.2,18.0
29506,2021,4194,Reggie Bullock,,SF,29.0,8,NBA,NYK,65,64.0,1949.0,4.6,10.4,0.442,3.0,7.4,0.41,1.6,3.0,0.521,0.9,1.0,0.909,0.3,3.8,4.1,1.8,1.0,0.2,0.8,2.7,13.1
