seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
21681,2009,3742,Cheikh Samb,,C,24,2,NBA,TOT,18,83,,,,,100.0,-4.7,0.7,1,1,4,0,2,0.0,2,1,3
21682,2009,3742,Cheikh Samb,,C,24,2,NBA,DEN,6,24,,,,,100.0,-1.6,-5.2,0,1,2,0,0,0.0,2,0,1
21683,2009,3742,Cheikh Samb,,C,24,2,NBA,LAC,10,51,,,,,100.0,-5.7,4.3,1,0,2,0,2,0.0,0,1,2
21684,2009,3742,Cheikh Samb,,C,24,2,NBA,NYK,2,8,,,,,100.0,-7.1,-4.4,0,0,0,0,0,0.0,0,0,0
21685,2009,3307,Chris Andersen,,C,30,7,NBA,DEN,71,1460,,,,33.0,67.0,3.8,0.3,27,15,105,14,72,20.0,70,9,26
21686,2009,3436,Chris Bosh,,C,24,6,NBA,TOR,77,2928,,,,6.0,94.0,-1.4,5.9,62,66,97,21,285,24.0,436,55,83
21687,2009,3803,Chris Douglas-Roberts,,SG,22,1,NBA,NJN,44,585,21.0,69.0,10.0,,,3.1,6.8,13,12,22,1,27,1.0,122,5,15
21688,2009,3511,Chris Duhon,,PG,26,5,NBA,NYK,79,2906,57.0,43.0,,,,-3.7,-3.5,150,52,54,4,63,18.0,1340,15,36
21689,2009,3437,Chris Kaman,,C,26,6,NBA,LAC,31,921,,,,,100.0,-9.4,0.8,27,33,61,11,41,2.0,110,13,23
21690,2009,3232,Chris Mihm,,C,29,8,NBA,LAL,18,105,,,,,100.0,-17.1,-26.0,2,3,11,2,2,0.0,22,1,6
21691,2009,3585,Chris Paul,,PG,23,4,NBA,NOH,78,3002,100.0,,,,,6.5,19.6,113,61,53,35,158,22.0,1945,45,52
21692,2009,3662,Chris Quinn,,PG,25,3,NBA,MIA,66,962,100.0,,,,,-0.3,-0.5,13,14,41,1,16,11.0,315,8,15
21693,2009,3375,Chris Wilcox,,C,26,7,NBA,TOT,62,1049,,,,41.0,59.0,-8.7,-3.7,27,25,78,10,72,5.0,107,20,24
21694,2009,3375,Chris Wilcox,,C,26,7,NBA,OKC,37,719,,,,58.0,43.0,-8.7,-2.3,23,17,54,6,44,4.0,74,11,15
21695,2009,3375,Chris Wilcox,,C,26,7,NBA,NYK,25,330,,,,5.0,95.0,-8.8,-6.6,4,8,24,4,28,1.0,33,9,9
21696,2009,3587,Chuck Hayes,,C,25,4,NBA,HOU,71,858,,,,21.0,79.0,-1.3,-7.3,13,8,83,3,10,19.0,98,3,16
21697,2009,3177,Chucky Atkins,,PG,34,10,NBA,TOT,33,412,100.0,,,,,-7.0,-3.4,16,4,8,1,3,1.0,132,0,4
21698,2009,3177,Chucky Atkins,,PG,34,10,NBA,DEN,14,115,100.0,,,,,4.1,0.5,8,1,1,0,0,0.0,65,0,0
21699,2009,3177,Chucky Atkins,,PG,34,10,NBA,OKC,19,297,100.0,,,,,-11.3,-4.9,8,3,7,1,3,1.0,67,0,4
21700,2009,3745,Corey Brewer,,SF,22,2,NBA,MIN,15,307,,81.0,19.0,,,0.1,6.2,7,2,17,3,8,5.0,54,3,11
21701,2009,3178,Corey Maggette,,PF,29,10,NBA,GSW,51,1588,,1.0,23.0,72.0,5.0,-4.6,-1.1,32,41,72,23,159,30.0,213,27,44
21702,2009,3804,Courtney Lee,,SG,23,1,NBA,ORL,77,1939,2.0,90.0,8.0,,,7.8,-0.1,29,14,75,6,37,5.0,230,5,29
21703,2009,3746,Courtney Sims,,C,25,2,NBA,TOT,2,13,,,,15.0,85.0,3.5,5.5,0,0,0,0,0,0.0,0,0,1
21704,2009,3746,Courtney Sims,,C,25,2,NBA,PHO,1,2,,,,100.0,,-25.0,-27.1,0,0,0,0,0,0.0,0,0,0
21705,2009,3746,Courtney Sims,,C,25,2,NBA,NYK,1,11,,,,,100.0,8.7,11.5,0,0,0,0,0,0.0,0,0,1
21706,2009,3663,Craig Smith,,PF,25,3,NBA,MIN,74,1460,,,4.0,92.0,4.0,-6.5,-1.3,17,44,89,18,126,7.0,177,27,39
21707,2009,3114,Cuttino Mobley,,SG,33,11,NBA,LAC,11,365,,100.0,,,,-10.0,-0.1,12,2,6,3,6,0.0,27,3,9
21708,2009,3805,D.J. Augustin,,PG,21,1,NBA,CHA,72,1908,100.0,,,,,-1.1,0.6,73,32,58,7,79,14.0,564,9,56
21709,2009,3513,D.J. Mbenga,,C,28,5,NBA,LAL,23,181,,,,,100.0,0.0,-8.6,3,2,17,3,4,0.0,21,0,4
21710,2009,3806,D.J. White,,PF,22,1,NBA,OKC,7,130,,,,72.0,28.0,0.0,7.0,3,0,7,0,8,0.0,13,3,7
21711,2009,3748,Daequan Cook,,SF,21,2,NBA,MIA,75,1833,,48.0,52.0,,,-0.6,-1.3,21,10,64,3,14,7.0,172,2,23
21712,2009,3439,Dahntay Jones,,SG,28,6,NBA,DEN,79,1426,,72.0,27.0,1.0,,-1.6,-8.1,25,18,58,12,77,21.0,175,17,40
21713,2009,3514,Damien Wilkins,,SG,29,5,NBA,OKC,41,636,,71.0,26.0,3.0,,-12.4,-6.7,14,7,27,5,19,5.0,84,4,8
21714,2009,3115,Damon Jones,,PG,32,11,NBA,MIL,18,108,56.0,44.0,,,,-1.2,0.1,3,2,3,1,0,0.0,15,0,1
21715,2009,3378,Dan Gadzuric,,C,30,7,NBA,MIL,67,941,,,,2.0,98.0,-2.0,-0.9,15,6,102,10,30,16.0,87,6,15
21716,2009,3665,Daniel Gibson,,PG,22,3,NBA,CLE,75,1795,50.0,51.0,,,,7.0,-6.1,22,19,96,8,31,10.0,307,7,31
21717,2009,3807,Danilo Gallinari,,SG,20,1,NBA,NYK,28,412,,37.0,58.0,5.0,,5.7,9.4,3,4,29,1,9,5.0,41,1,5
21718,2009,3589,Danny Granger,,SF,25,4,NBA,IND,67,2424,,,69.0,31.0,,1.4,6.7,69,44,101,25,203,14.0,412,41,77
21719,2009,3239,Darius Miles,,SF,27,7,NBA,MEM,34,298,,1.0,11.0,82.0,6.0,-13.2,-8.0,5,7,20,2,15,0.0,37,3,4
21720,2009,3440,Darius Songaila,,C,30,6,NBA,WAS,77,1521,,,1.0,47.0,51.0,-5.0,5.3,30,16,89,16,44,8.0,199,14,28
21721,2009,3441,Darko Miličić,,C,23,6,NBA,MEM,61,1034,,,,17.0,83.0,-4.4,1.9,19,16,75,9,53,4.0,77,12,26
21722,2009,3808,Darnell Jackson,,PF,23,1,NBA,CLE,51,430,,,2.0,86.0,12.0,-8.9,-21.5,3,4,48,4,20,4.0,20,3,6
21723,2009,3809,Darrell Arthur,,PF,20,1,NBA,MEM,76,1464,,,,81.0,19.0,-7.6,-2.8,15,9,111,12,27,13.0,101,8,41
21724,2009,3590,David Lee,1983.0,C,25,4,NBA,NYK,81,2824,,,,8.0,92.0,-3.4,-2.3,69,52,123,17,163,8.0,443,46,102
21725,2009,3442,David West,,PF,28,6,NBA,NOH,76,2982,,,,87.0,13.0,4.0,8.7,50,70,108,27,173,6.0,436,37,53
21726,2009,3810,DeAndre Jordan,,C,20,1,NBA,LAC,53,771,,,,6.0,94.0,-16.1,-7.6,7,13,53,11,48,4.0,27,11,13
21731,2009,3811,DeMarcus Nelson,,PG,23,1,NBA,GSW,13,171,69.0,31.0,,,,-10.5,-6.9,4,5,9,3,6,6.0,32,2,4
21738,2009,3310,DeSagana Diop,,C,27,8,NBA,TOT,75,1036,,,,,100.0,-7.0,-8.3,12,9,87,9,28,4.0,76,3,14
21739,2009,3310,DeSagana Diop,,C,27,8,NBA,DAL,34,452,,,,,100.0,-7.7,-11.4,4,2,38,2,12,1.0,30,1,10
21740,2009,3310,DeSagana Diop,,C,27,8,NBA,CHA,41,584,,,,,100.0,-6.4,-5.9,8,7,49,7,16,3.0,46,2,4
21741,2009,3242,DeShawn Stevenson,,SG,27,9,NBA,WAS,32,886,22.0,76.0,1.0,,,-10.1,-2.4,15,11,21,4,28,6.0,218,4,10
21727,2009,3667,Dee Brown,1984.0,PG,24,2,NBA,TOT,19,261,100.0,,,,,-5.8,1.5,11,5,11,1,3,4.0,84,1,1
21728,2009,3667,Dee Brown,1984.0,PG,24,2,NBA,WAS,17,233,100.0,,,,,-5.4,3.1,9,4,8,1,2,4.0,78,1,1
21729,2009,3667,Dee Brown,1984.0,PG,24,2,NBA,PHO,2,28,100.0,,,,,-8.9,-11.1,2,1,3,0,1,0.0,6,0,0
21730,2009,3516,Delonte West,,SG,25,5,NBA,CLE,64,2152,10.0,88.0,3.0,,,15.2,10.7,54,18,52,8,45,6.0,497,14,30
21732,2009,3751,Demetris Nichols,,SF,24,2,NBA,TOT,4,14,,33.0,47.0,20.0,,26.2,28.1,0,0,1,0,0,0.0,2,0,0
21733,2009,3751,Demetris Nichols,,SF,24,2,NBA,CHI,2,5,,33.0,67.0,,,97.4,97.7,0,0,1,0,0,0.0,2,0,0
21734,2009,3751,Demetris Nichols,,SF,24,2,NBA,NYK,2,9,,33.0,36.0,32.0,,-13.3,-10.6,0,0,0,0,0,0.0,0,0,0
21735,2009,2979,Derek Fisher,,PG,34,13,NBA,LAL,82,2441,100.0,,,,,11.1,7.5,56,9,81,4,38,48.0,584,8,27
21736,2009,3592,Deron Williams,,PG,24,4,NBA,UTA,68,2505,94.0,6.0,,,,3.1,0.9,134,66,56,15,158,25.0,1606,38,54
21737,2009,3812,Derrick Rose,,PG,20,1,NBA,CHI,81,3000,99.0,1.0,,,,-2.2,-8.1,106,68,65,12,117,14.0,1160,35,89
21742,2009,3668,Desmon Farmer,,SG,27,2,NBA,SAS,3,54,,49.0,51.0,,,7.4,3.5,3,0,2,1,0,0.0,5,0,0
21743,2009,3243,Desmond Mason,,SG,31,9,NBA,OKC,39,1064,,78.0,21.0,1.0,,-3.3,4.8,25,14,48,11,43,21.0,102,12,17
21744,2009,3183,Devean George,,SF,31,10,NBA,DAL,43,708,,1.0,98.0,2.0,,-5.3,-9.4,2,6,25,2,10,4.0,34,2,8
21745,2009,3379,Devin Brown,,SG,30,7,NBA,NOH,63,869,25.0,74.0,1.0,,,1.7,-0.3,20,12,33,8,51,4.0,129,11,30
21746,2009,3517,Devin Harris,,PG,25,5,NBA,NJN,69,2494,100.0,,,,,-2.2,1.5,93,84,72,18,268,30.0,1111,60,81
21747,2009,2648,Dikembe Mutombo,,C,42,18,NBA,HOU,9,96,,,,,100.0,0.0,-4.6,1,4,5,1,2,2.0,0,1,1
21748,2009,3116,Dirk Nowitzki,,PF,30,11,NBA,DAL,81,3050,,,,91.0,9.0,3.7,5.8,75,52,101,21,212,15.0,473,52,49
21749,2009,3752,Dominic McGuire,,SF,23,2,NBA,WAS,79,2072,,7.0,84.0,8.0,,-8.5,-0.6,55,18,84,10,48,6.0,433,9,35
21751,2009,3814,Dontell Jefferson,,SG,25,1,NBA,CHA,6,84,8.0,91.0,1.0,,,-7.2,-5.9,3,2,5,0,4,0.0,19,1,2
21750,2009,3813,Donté Greene,,SF,20,1,NBA,SAC,55,725,,,65.0,32.0,3.0,-12.7,-4.1,17,13,39,4,15,9.0,71,2,17
21752,2009,2853,Donyell Marshall,,PF,35,15,NBA,PHI,25,189,,,,90.0,10.0,10.8,11.4,2,2,14,1,3,1.0,34,0,0
21753,2009,3519,Dorell Wright,,SF,23,5,NBA,MIA,6,73,,,47.0,53.0,,-12.4,-12.7,3,1,6,0,2,0.0,5,0,2
21754,2009,3380,Drew Gooden,,PF,27,7,NBA,TOT,51,1264,,,,36.0,64.0,-4.4,-6.3,20,33,88,12,73,16.0,109,15,28
21755,2009,3380,Drew Gooden,,PF,27,7,NBA,CHI,31,918,,,,38.0,62.0,-4.8,-6.0,14,25,68,9,45,14.0,97,11,20
21756,2009,3380,Drew Gooden,,PF,27,7,NBA,SAC,1,26,,,,58.0,42.0,2.1,11.6,1,1,1,1,1,0.0,4,0,0
21757,2009,3380,Drew Gooden,,PF,27,7,NBA,SAS,19,320,,,,29.0,71.0,-4.0,-8.7,5,7,19,2,27,2.0,8,4,8
21758,2009,3597,Dwayne Jones,,PF,25,4,NBA,CHA,6,52,,,,66.0,34.0,5.4,6.8,0,3,3,0,2,0.0,0,0,2
21759,2009,3520,Dwight Howard,,C,23,5,NBA,ORL,79,2821,,,,,100.0,10.2,8.2,33,85,120,61,378,8.0,296,94,86
21760,2009,3445,Dwyane Wade,,SG,27,6,NBA,MIA,79,3048,9.0,90.0,1.0,,,3.2,14.2,133,100,80,17,346,14.0,1341,83,57
21761,2009,3311,Earl Watson,,PG,29,8,NBA,OKC,68,1776,94.0,6.0,,,,-7.7,-1.7,87,39,55,16,38,25.0,836,11,31
21762,2009,3246,Eddie Gill,,PG,30,7,NBA,MIL,6,43,100.0,,,,,-24.2,-23.1,1,3,6,0,0,0.0,25,0,0
21763,2009,3247,Eddie House,,PG,30,9,NBA,BOS,81,1479,100.0,,,,,5.9,-4.0,33,14,55,3,6,5.0,200,1,6
21764,2009,3313,Eddy Curry,,C,26,8,NBA,NYK,3,12,,,,,100.0,-58.9,-56.4,0,2,3,0,2,0.0,0,1,0
21765,2009,3248,Eduardo Nájera,,PF,32,9,NBA,NJN,27,319,,,5.0,93.0,2.0,-15.2,-13.4,7,4,21,5,10,7.0,42,2,3
21766,2009,3186,Elton Brand,,PF,29,10,NBA,PHI,29,920,,,,74.0,26.0,-0.4,-0.4,21,22,43,8,56,5.0,86,12,20
21767,2009,3521,Emeka Okafor,,C,26,5,NBA,CHA,82,2691,,,,3.0,97.0,0.6,6.0,39,30,120,39,185,14.0,123,47,91
21768,2009,3815,Eric Gordon,,SG,20,1,NBA,LAC,78,2677,14.0,73.0,12.0,,,-9.8,0.6,69,49,88,23,141,7.0,496,30,62
21769,2009,2984,Erick Dampier,,C,33,13,NBA,DAL,80,1836,,,,,100.0,2.1,-0.6,26,18,118,12,65,6.0,180,13,23
21770,2009,3315,Etan Thomas,,C,30,7,NBA,WAS,26,306,,,1.0,17.0,81.0,-19.6,-12.3,2,8,19,5,11,2.0,13,1,6
21771,2009,3601,Fabricio Oberto,,C,33,4,NBA,SAS,54,677,,,,32.0,68.0,-2.3,-7.5,14,7,54,9,13,12.0,134,3,13
21772,2009,3446,Francisco Elson,,C,32,6,NBA,MIL,59,977,,,,2.0,98.0,-4.0,-3.5,9,17,77,11,17,11.0,74,1,14
21773,2009,3602,Francisco García,,SF,27,4,NBA,SAC,65,1975,,38.0,56.0,6.0,,-11.3,-3.7,57,23,108,15,59,16.0,356,10,28
21774,2009,3383,Fred Jones,,SF,29,7,NBA,LAC,52,1495,,36.0,59.0,5.0,,-9.1,1.4,39,14,64,4,38,5.0,433,8,14
21775,2009,3753,Gabe Pruitt,,SG,22,2,NBA,BOS,47,366,16.0,78.0,6.0,,,1.0,-8.1,8,5,19,1,7,2.0,88,0,7
21776,2009,3816,George Hill,,PG,22,1,NBA,SAS,77,1270,77.0,23.0,,,,2.4,-2.3,28,18,69,14,62,16.0,323,13,32
21777,2009,3604,Gerald Green,,SG,23,4,NBA,DAL,38,376,,50.0,49.0,1.0,,-8.9,-12.5,11,13,30,5,18,2.0,32,6,5
21778,2009,3316,Gerald Wallace,,SF,26,8,NBA,CHA,71,2669,,6.0,88.0,7.0,,1.0,7.4,55,40,81,38,209,48.0,422,46,103
21779,2009,3317,Gilbert Arenas,,PG,27,8,NBA,WAS,2,63,100.0,,,,,2.7,11.1,1,0,1,0,2,0.0,42,0,2
21780,2009,3754,Glen Davis,,C,23,2,NBA,BOS,76,1637,,,,35.0,65.0,4.4,-6.7,20,13,117,30,89,33.0,160,17,37
21781,2009,3817,Goran Dragić,,PG,22,1,NBA,PHO,55,728,97.0,3.0,,,,0.2,-2.4,34,18,41,7,28,5.0,252,3,15
21782,2009,2863,Grant Hill,,SF,36,14,NBA,PHO,82,2445,,8.0,81.0,12.0,,3.8,4.6,62,24,104,18,96,43.0,410,31,52
21783,2009,3188,Greg Buckner,,SF,32,10,NBA,MEM,63,878,1.0,45.0,53.0,1.0,,-1.8,5.2,19,5,51,5,5,13.0,132,1,11
21784,2009,3818,Greg Oden,,C,21,1,NBA,POR,61,1314,,,,1.0,100.0,7.6,2.0,7,22,155,26,103,7.0,73,19,37
21785,2009,3605,Hakim Warrick,,PF,26,4,NBA,MEM,82,2029,,,,92.0,7.0,-4.6,2.4,18,34,69,29,177,14.0,157,28,55
21786,2009,3819,Hamed Haddadi,,C,23,1,NBA,MEM,19,120,,,,,100.0,21.0,27.7,2,3,14,1,8,1.0,20,0,2
21787,2009,3670,Hassan Adams,,SG,24,2,NBA,TOR,12,52,,35.0,65.0,,,-15.0,-12.2,2,1,3,0,3,1.0,2,0,4
21788,2009,3252,Hedo Türkoğlu,,SF,29,9,NBA,ORL,77,2815,,1.0,94.0,6.0,,9.7,6.6,108,56,106,18,158,9.0,909,27,43
21789,2009,3820,Henry Walker,,SF,21,1,NBA,BOS,29,216,,3.0,84.0,13.0,,-10.8,-20.4,4,3,21,6,7,0.0,31,2,5
21790,2009,3671,Hilton Armstrong,,C,24,3,NBA,NOH,70,1092,,,,,100.0,-2.9,-6.6,14,29,75,19,47,13.0,60,7,22
21791,2009,3606,Ike Diogu,,PF,25,4,NBA,TOT,29,215,,,1.0,85.0,14.0,-20.1,-16.3,2,7,11,2,24,0.0,7,7,12
21792,2009,3606,Ike Diogu,,PF,25,4,NBA,POR,19,73,,,4.0,95.0,1.0,-30.6,-37.6,1,3,3,1,9,0.0,0,0,5
21793,2009,3606,Ike Diogu,,PF,25,4,NBA,SAC,10,142,,,,80.0,20.0,-14.7,-5.4,1,4,8,1,15,0.0,7,7,7
21794,2009,3448,Ime Udoka,,SF,31,5,NBA,SAS,67,1035,,14.0,61.0,25.0,,7.2,4.4,19,14,39,3,19,3.0,117,5,11
21795,2009,3673,J.J. Barea,,SG,24,3,NBA,DAL,79,1600,62.0,39.0,,,,1.7,-1.3,57,33,50,8,40,44.0,609,5,41
21796,2009,3821,J.J. Hickson,,C,20,1,NBA,CLE,62,705,,,,12.0,88.0,-5.1,-18.8,13,11,44,4,32,0.0,22,11,29
21797,2009,3674,J.J. Redick,,SG,24,3,NBA,ORL,64,1111,12.0,88.0,,,,5.8,-2.8,27,10,42,5,31,14.0,169,5,8
21798,2009,3822,J.R. Giddens,,SF,23,1,NBA,BOS,6,8,,71.0,28.0,2.0,,15.9,7.5,0,0,0,1,0,0.0,0,0,0
21799,2009,3527,J.R. Smith,,SG,23,5,NBA,DEN,81,2245,2.0,85.0,13.0,,,7.0,7.9,66,54,102,18,106,12.0,498,15,48
21833,2009,3824,JaVale McGee,,C,21,1,NBA,WAS,75,1143,,,,,100.0,-12.9,-6.5,13,22,100,8,87,5.0,49,26,37
21800,2009,3063,Jacque Vaughn,,PG,33,12,NBA,SAS,30,292,100.0,,,,,-5.0,-9.7,6,8,8,1,9,0.0,128,2,8
21801,2009,3256,Jake Voskuhl,,C,31,9,NBA,TOR,38,240,,,,4.0,97.0,1.7,5.0,7,1,27,5,7,0.0,17,0,2
21802,2009,3257,Jamaal Magloire,,C,30,9,NBA,MIA,55,709,,,,,100.0,3.8,4.4,5,11,61,9,28,15.0,50,4,14
21803,2009,3258,Jamal Crawford,,PG-SG,28,9,NBA,TOT,65,2479,56.0,39.0,5.0,,,-4.6,-2.0,85,31,51,10,117,5.0,647,35,32
21804,2009,3258,Jamal Crawford,,SG,28,9,NBA,NYK,11,392,,66.0,34.0,,,-0.9,2.1,17,5,8,1,17,1.0,111,5,4
21805,2009,3258,Jamal Crawford,,PG,28,9,NBA,GSW,54,2087,66.0,34.0,,,,-5.3,-2.8,68,26,43,9,100,4.0,536,30,28
21806,2009,3757,Jamario Moon,,SF,28,2,NBA,TOT,80,2068,,2.0,87.0,11.0,1.0,0.8,4.4,26,8,71,6,31,8.0,217,7,8
21807,2009,3757,Jamario Moon,,SF,28,2,NBA,TOR,54,1379,,1.0,84.0,14.0,1.0,2.0,7.5,20,5,47,5,26,5.0,163,4,4
21808,2009,3757,Jamario Moon,,SF,28,2,NBA,MIA,26,689,,4.0,92.0,4.0,,-1.4,-1.8,6,3,24,1,5,3.0,54,3,4
21809,2009,3530,Jameer Nelson,,PG,26,5,NBA,ORL,42,1309,100.0,,,,,14.5,10.1,37,25,50,11,29,12.0,575,5,19
21810,2009,3449,James Jones,,SF,28,6,NBA,MIA,40,630,,4.0,86.0,11.0,,1.9,2.1,6,2,23,3,12,11.0,47,4,2
21811,2009,3192,James Posey,,SG,32,10,NBA,NOH,75,2140,,69.0,30.0,,,1.3,-1.3,32,18,93,15,53,31.0,197,11,20
21812,2009,3607,James Singleton,,PF,27,3,NBA,DAL,62,884,,,21.0,79.0,1.0,4.2,2.3,18,7,66,9,35,8.0,39,12,15
21813,2009,3677,James White,,SF,26,2,NBA,HOU,4,11,,,13.0,88.0,,-32.5,-37.1,2,1,0,0,0,0.0,3,0,0
21814,2009,3758,Jared Dudley,,SF,23,2,NBA,TOT,68,1155,,8.0,65.0,26.0,1.0,0.5,-0.2,23,7,44,9,44,20.0,126,6,20
21815,2009,3758,Jared Dudley,,SF,23,2,NBA,CHA,20,427,,,35.0,63.0,2.0,-4.5,-3.5,4,2,19,3,13,9.0,44,2,8
21816,2009,3758,Jared Dudley,,SF,23,2,NBA,PHO,48,728,,12.0,83.0,5.0,,3.5,1.7,19,5,25,6,31,11.0,82,4,12
21817,2009,3390,Jared Jeffries,,SF,27,7,NBA,NYK,56,1310,,2.0,59.0,35.0,4.0,-2.8,-0.1,27,20,82,14,39,28.0,193,10,29
21818,2009,3608,Jarrett Jack,,SG,25,4,NBA,IND,82,2716,38.0,62.0,,,,-0.4,2.5,97,48,72,16,94,16.0,796,24,46
21819,2009,3321,Jarron Collins,,C,30,8,NBA,UTA,26,201,,,,12.0,88.0,-8.2,-11.5,2,4,24,1,4,4.0,14,1,8
21820,2009,3450,Jarvis Hayes,,SF,27,6,NBA,NJN,74,1832,,,59.0,41.0,,0.1,5.3,20,15,85,7,19,11.0,124,5,14
21821,2009,3322,Jason Collins,,C,30,8,NBA,MIN,31,422,,,,,100.0,-23.0,-19.3,2,4,33,4,12,6.0,25,0,9
21822,2009,3261,Jason Hart,,PG,30,8,NBA,TOT,39,348,95.0,5.0,,,,-20.9,-13.0,13,6,14,0,8,1.0,118,2,9
21823,2009,3261,Jason Hart,,PG,30,8,NBA,LAC,28,312,96.0,4.0,,,,-19.4,-10.2,12,4,12,0,8,1.0,107,2,8
21824,2009,3261,Jason Hart,,PG,30,8,NBA,DEN,11,36,86.0,14.0,,,,-33.2,-37.2,1,2,2,0,0,0.0,11,0,1
21825,2009,3451,Jason Kapono,,SG,27,6,NBA,TOR,80,1831,,68.0,32.0,,,-5.0,-3.7,28,17,65,8,15,3.0,235,3,14
21826,2009,2870,Jason Kidd,,PG,35,15,NBA,DAL,81,2886,100.0,,,,,5.4,11.1,140,29,95,6,35,11.0,1551,8,16
21827,2009,3609,Jason Maxiell,,C,25,4,NBA,DET,78,1408,,,,42.0,58.0,-4.2,-5.7,3,17,91,17,83,6.0,49,18,26
21828,2009,3323,Jason Richardson,,SG,28,8,NBA,TOT,72,2410,,83.0,17.0,,,-0.6,-3.2,50,25,65,13,92,20.0,320,20,35
21829,2009,3323,Jason Richardson,,SG,28,8,NBA,CHA,14,491,,74.0,26.0,,,-5.2,-4.3,8,9,21,4,25,9.0,84,3,11
21830,2009,3323,Jason Richardson,,SG,28,8,NBA,PHO,58,1919,,85.0,15.0,,,0.6,-2.9,42,16,44,9,67,11.0,236,17,24
21831,2009,3194,Jason Terry,,SG,31,10,NBA,DAL,74,2491,3.0,89.0,8.0,,,2.9,1.2,61,38,58,10,83,4.0,568,20,38
21832,2009,3823,Jason Thompson,,PF,22,1,NBA,SAC,82,2303,,,3.0,67.0,30.0,-6.7,6.5,44,39,162,31,135,10.0,218,24,76
21834,2009,3760,Javaris Crittenton,,PG-SG,21,2,NBA,TOT,63,1174,73.0,26.0,,,,-9.1,-1.2,43,24,33,5,43,8.0,340,18,29
21835,2009,3760,Javaris Crittenton,,SG,21,2,NBA,MEM,7,44,3.0,97.0,,,,-13.6,-7.9,1,2,1,0,6,1.0,11,1,0
21836,2009,3760,Javaris Crittenton,,PG,21,2,NBA,WAS,56,1130,76.0,24.0,,,,-8.9,-1.0,42,22,32,5,37,7.0,329,17,29
21837,2009,3825,Jawad Williams,,SF,25,1,NBA,CLE,10,20,,,66.0,34.0,,16.7,6.4,1,0,2,0,0,0.0,0,0,2
21838,2009,3195,Jeff Foster,,C,32,10,NBA,IND,74,1828,,,,29.0,72.0,2.5,6.7,41,18,127,16,66,35.0,299,18,22
21839,2009,3761,Jeff Green,,PF,22,2,NBA,OKC,78,2873,,,22.0,76.0,1.0,-7.7,-3.4,56,66,114,20,143,27.0,341,27,60
21840,2009,3678,Jeremy Richardson,,SF,24,3,NBA,ORL,12,93,,1.0,92.0,7.0,,-20.3,-28.8,1,1,3,0,2,0.0,9,0,2
21841,2009,2993,Jermaine O'Neal,,C,30,13,NBA,TOT,68,2027,,,,40.0,60.0,-3.4,-2.4,32,37,138,32,111,44.0,282,30,80
21842,2009,2993,Jermaine O'Neal,,C,30,13,NBA,TOR,41,1216,,,,66.0,34.0,-6.1,-4.5,23,22,89,20,71,25.0,159,22,50
21843,2009,2993,Jermaine O'Neal,,C,30,13,NBA,MIA,27,811,,,,1.0,99.0,0.8,0.8,9,15,49,12,40,19.0,123,8,30
21844,2009,3762,Jermareo Davidson,,SF,24,2,NBA,GSW,14,111,,,32.0,55.0,13.0,-7.1,-3.3,4,1,10,0,6,0.0,2,1,0
21845,2009,3126,Jerome James,,C,33,9,NBA,NYK,2,10,,,,,100.0,0.0,2.7,0,0,1,1,0,0.0,0,0,0
21846,2009,2930,Jerry Stackhouse,,SG,34,14,NBA,DAL,10,162,,67.0,33.0,,,-24.2,-27.8,5,3,3,0,4,0.0,28,1,3
21847,2009,3826,Jerryd Bayless,,PG,20,1,NBA,POR,53,655,71.0,29.0,,,,-0.7,-8.4,28,12,24,8,42,6.0,183,8,24
21848,2009,3763,Joakim Noah,,C,23,2,NBA,CHI,80,1938,,,,15.0,85.0,2.6,5.3,25,17,133,17,86,13.0,227,21,51
21849,2009,3827,Joe Alexander,,SF,22,1,NBA,MIL,59,716,,4.0,60.0,35.0,1.0,-3.3,-2.5,25,13,60,7,38,11.0,90,6,20
21850,2009,3828,Joe Crawford,,SF,22,1,NBA,NYK,2,23,,72.0,28.0,,,19.0,21.9,0,0,1,0,1,0.0,3,0,1
21851,2009,3327,Joe Johnson,,SG,27,8,NBA,ATL,79,3124,,71.0,28.0,,,2.3,2.2,72,67,80,21,121,9.0,1071,21,58
21852,2009,2932,Joe Smith,,C,33,14,NBA,TOT,57,1102,,,,33.0,67.0,-1.8,-1.4,14,7,70,1,36,16.0,92,6,23
21853,2009,2932,Joe Smith,,C,33,14,NBA,OKC,36,691,,,,42.0,58.0,-4.9,2.2,7,5,43,0,24,12.0,51,4,10
21854,2009,2932,Joe Smith,,C,33,14,NBA,CLE,21,411,,,,18.0,82.0,3.5,-7.6,7,2,27,1,12,4.0,41,2,13
21855,2009,3764,Joel Anthony,,C,26,2,NBA,MIA,65,1048,,,,5.0,95.0,-3.7,-5.1,12,13,95,8,21,8.0,66,4,18
21856,2009,3263,Joel Przybilla,,C,29,9,NBA,POR,82,1952,,,,,100.0,9.2,5.7,15,16,102,22,72,31.0,61,17,25
